id,title,year,review,rating,reviewer
30341,Villain,1971, Stupid punters   telly all week  screw the wife Saturdays By the late 1960s  a lot of critics were shaking their heads in dismay and writing the obits for Richard Burton s career  He was  to their mind  a great actor who had simply squandered his talent on unwise choices  An actor whose best known role was not as they had hoped  the Shakespearean greats  but was instead that of Mr Elizabeth Taylor in the ongoing  glitzy and gaudy pantomime of their marriage  They were Brangelina  they were Kim and Kanye  they were Posh and Becks  They were all those and more  the celebrity power couple before the term had even been coined and  in that less celeb crazed time  Burton being so high profile meant just one thing to the critics   wasted potential   But the critics were wrong  Granted  Burton made some truly horrible decisions from the late 1960s and up until his untimely death in 1984  there were roles in populist fare that kept him from treading the boards where they felt his talent thrived and yes  he often sleepwalked through some of these appearances  but he was far from washed up  Because when Burton felt the material was worth it  he gave it his all and when he did  he was capable of turning in a fine performance that positively crackled upon the screen  The role of gangland kingpin Vic Dakin here  is just such a performance   a role so meaty he could truly get his teeth into and enjoy it with absolute relish  When we talk of classic British gangster movies  we talk of Get Carter  which Villain came hot on the heels of  and The Long Good Friday  films which benefit from two truly iconic gangster characters in Michael Caine s enforcer Jack Carter and Bob Hoskins  mob boss Harold Shand  These are characters which can stand comfortably alongside the greats from Hollywood  the home of the traditional gangster genre  with Caine as chillingly cobra eyed as a Bogart or Raft  and Hoskins as snarlingly feral as Edward G Robinson  It s a shame therefore that Villain isn t as well known and as celebrated as these two films  because in Burton s Dakin we perhaps have our own James Cagney  Just look at that final speech he has here  it s right up there  Seriously  by the time the credits roll you won t care that Burton couldn t really do a cockney accent  He is Vic Dakin  and that demands your respect Dakin is a gloriously complex and creepy monster  obviously inspired by the Kray twins  who had been convicted of murder the year prior to filming  though with a particular emphasis on the certifiable Ronnie  When we first meet him he suggests a girl makes a cup of tea whilst he busies himself slashing her boyfriend s face off  his vicious nature also spares room for a sneering contempt for the ordinary nine to fivers of society  see the quote at the top of this review  but at the same time this taciturn tough is utterly devoted to his dear old mum  who he treats like a mixture of royalty and precious bone china  taking her down to Brighton every weekend  feeding her whelks and then   as Nigel Davenport s detective remarks   drives home at 30mph to ensure she doesn t get hiccups   Well he can t be all that bad   Colin Welland  his junior partner  memorably suggests on hearing this detail  As with all our cinematic gangsters Dakin makes a fatal mistake that sees his power snatched away from him  Receiving a tip off from one of the clients of his lucrative protection racket  Dakin and his firm try their hand at armed robbery  with disastrous consequences  But this overreaching error isn t borne of some ambitious desire to expand his empire  Dakin s folly stems from the fact that he is starting to feel his  middle  age  and fears he is seen to be going soft in the eyes of Ian McShane s young chancer  Wolf  And going soft is the last thing he wants when it comes to Wolf  because he s in the middle of a rather tempestuous love affair with this Ortonesque bisexual younger man  Burton claimed he had no trouble pretending he fancied McShane  indeed he said he found it rather easy because he reminded him of Elizabeth Taylor  I always get envious watching Ian McShane films from the  70s because Burton was spot on  he was such a handsome fella  I wish I could look like him back then  Gritty and atmospheric  Villain is wonderfully evocative of  70s London with its crisp location shooting and its fashions of flares  roll neck sweaters and sideburns  Those long gone London streets are populated by a great number of character actors and familiar faces that offer up an instant nostalgia hit to any British viewer of a certain age  and they deliver bluntly authentic dialogue  shocking in its day I presume  that came from the pen of no less a writing partnership than Dick Clement and Ian La Frenais  better known for their comedies such as The Likely Lads  Porridge and Auf Wiedersehen Pet   Directed by first timer Michael Tuchner  this is an acutely observed piece with a great sense of place and character  It s a shame that Tuchner s potential never seemed to be achieved after this   he crossed the pond and back a few times to produce a series of TV movies and low budget offerings  some of them over here being good  the Play for Today Bar Mitzvah Boy  and reuniting with Clement and La Frenais to make the big screen spin off of The Likely Lads in  76  but most of them over there seem decidedly humdrum  Hart to Hart revivals and several movies of the week  along with some you simply struggle to categorise  Mr Quilp   a musical adaptation of Dickens  The Old Curiosity Shop  and the Smith and Jones vehicle Wilt  He did make the big screen adaptation of Alistair MacLean s Fear is the Key the year after this though  and that s on my to watch list In conclusion  whilst Villain isn t the British crime drama that deserves immediate reappraisal  that is of course Peter Yates  brilliant Great Train Robbery inspired 1967 film Robbery  it is nonetheless worth your time for a truly interesting lead performance by Burton and some really authentic progressive moves in the crime genre  the homosexual gangster  his seedy connections to parliament  the decline of old fashioned crime and uncompromising dialogue  But the downside is that its narrative is just too small fry compared to Get Carter and The Long Good Friday and that is why ultimately it remains in the shadows ,3.5,Mark Cunliffe 🇵🇸
30341,Villain,1971, 1971 In Review   May 3A razor wielding London thug  Richard Burton  robs a payroll with his gang  his pimp boyfriend  Ian McShane  has the alibi Villain is a classic example of the English gangster genre which stretches from Brighton Rock  through Get Garter and the Long Good Friday  to Lock  Stock etc  Writers Dick Clement and Ian La Frenais have fashioned a kind of East End version of White Heat with Burton in the mother fixated Jimmy Cagney role Burton gives us his Ronnie Kray impersonation and clearly relishes the sly dialogue of the script  The support includes notable turns from Nigel Davenport  Donald Sinden  and an hilarious Joss Ackland as a would be heavy with an upset tummy  The stand out though is a very young Ian McShane This has sadly seemed to have been lost to time which is a shame  admittedly it s no where near as good as the classics of the genre but is definitely worth watching for Richard Burtons performance alone ,3.5,Michael501 📺
30341,Villain,1971, The casting director of this film about East End gangsters was clearly telling a joke by having an Englishman  a Welshman and an Irishman as the top trio  The Englishman  Joss Ackland  gives a competent performance  knowing his accent won t be under scrutiny  The Irishman  T P McKenna  is given little to say so his ethnicity goes unobserved  The Welshman  Richard Burton  has such a mellifluous voice that the golden tones can t fail but break regularly through the Estuary  Luckily the chill in his eye and the air of don t you fucking dare that permeates his performance more than compensate for the lapses in Cockney Villain is an enjoyable if uninspired gangster tale with a bleeding edge of that new fangled early 70s nasty violence  It has salty dialogue courtesy of Dick Clement and Ian La Frenais  their sitcom roots showing through the witty banter between the bad boys  This type of banter would become an utter clich  over the decades but it must have seemed relatively fresh in 1971  Burton s gay  mother obsessed villain is a fascinating character  but his psychology is not probed deeply enough by the script  Ian McShane plays the rather reluctant apple of his eye  One joke about Burton choosing sweets because they re called Mixed Fruits is very 1971  But I forgive them since it actually made me chuckle Talking of mellifluous  or indeed fruity  tones  Donald Sinden gives a ripe performance as a sleazy and morally bent MP   plus ca change   while the female characters  with the exception of Cathleen Nesbitt as Burton s beloved Mum  are treated with disdain  But I never tire of seeing 1970s urban vistas   that grubby grime awakens something in me ,3.0,Fint
30341,Villain,1971, Richard Burton puts on his best gruff London accent as Vic Dakin  a Ronnie Kray  sans twin  type in this excellent  if seemingly forgotten  1971 British gangster film  A sort of gay  extended  very good episode of The Sweeney Really well written dialogue by Dick Clement and Ian La Frenais  best known for TV comedy classics The Likely Lads  Porridge  amp  Auf Wiedersehen  Pet  and great acting from Burton  Ian McShane and a host of well known British character actors  This was cited as the start of the decline in Burton s career  but I think he s great   and far more cinematic than many of his overly theatrical performances in films It s maybe not quite as good as  and maybe overshadowed by  Get Carter released the same year  but still a great example of its genre I just wish they d left in the Burton McShane sex scene ,4.0,williamfaeleith
30341,Villain,1971, This had some decent scenes and was worth watching overall ,3.0,Mos Co
30341,Villain,1971, Richard Burton is a hard ass gangster  Sadistic  unforgivable  pure psycho  It s definitely a character study  A cold  hard one given the times  The beginning of the 70s  I guess everyone hardened during those times  Burton is putting down a crew for a fat robbery  Meanwhile the cops are snapping at his fanny  Brilliantly written and directed with fierce energy  This is a groundbreaker in terms of sex and violence  Trust me  A brutal masterpiece ,5.0,Waldo
30341,Villain,1971, 70s Crime MonthVic Dakin and his gang have a nice little wages job dropped into their laps   70 000 just begging to be snatched up while being delivered to a factory  It s about out of their normal line of business but it s a simple enough job Quite how he normally makes his living isn t clear  But what is clear is that if you double cross him or don t come up with the goods he s going to slice you up  if you re lucky Vic  Richard Burton  is a complicated chap  he s good to his dear old mum who he still lives with  taking her out for trips to the seaside and bringing her mugs of tea in bed  But on the other hand he s quick to punish those who incur his displeasure  even Wolf  Ian McShane  who as well as being affiliated to the gang also turns out to be Vic s lover  Which comes as a bit of a surprise to his girlfriend  who s so smitten with him that she doesn t mind being pimped out to the likes of Government minister Donald Sinden who later on is subjected to a bit of blackmail The robbery  doesn t go quite as planned  the victims put up a bit more of a fight than expected and in a scene which is echoed throughout the film  the use of excessive force is employed with great gusto as cars are rammed to the point of destruction and the men transporting the cash get the shit beaten out of them In short these guys do not fuck about and neither do the cops in the form of Nigel Davenport and Colin Welland who are quite happy to set up one of the gang in order to get their man and have no consideration or indeed concern for the possible consequences This is a cavalcade of leather jackets  driving gloves  flowing locks of shiny hair  mostly men s  and great early 70s British motors  OK  so maybe they aren t necessarily classics  but they are vastly superior to the shitty vehicles that factories in Birmingham were going to spew out in the next few years  Here were have Vic driving around in his Rover 3 5 Litre Coupe and Wolf s girlfriend has a Mk 1 Capri while the cops have to make do with an Escort  And of course no 70s robbery would be complete without a Jag  in this case an S Type which takes such battering that it has to undergo some ad hoc repairs before it can get on it s way as they escape the scene And of course all the crooks have to talk like they ve just stepped out of a Guy Ritchie movie  Except of course that actually everyone in a Guy Ritchie movie talks like they ve just stepped out of Villain It is clear to me now that Ritchie is not fit to lick the boots which Burton so readily and viciously puts into those who displease him  A classic of British Gangsterism ,4.0,Paul D
30341,Villain,1971, Villain is a nasty piece of work   Released the same year as the superior Get Carter  it demonstrates that the Brits were very willing to embrace the new freedoms regarding sex and  primarily  violence   Generally considered a minor UK crime film  it deserves more attention  mainly for Richard Burton s performance Vic Dakin  Burton  is a London crime boss who rules through intimidation   Everyone he comes into contact with is afraid of him  except for a police inspector  Nigel Davenport  and Vic s elderly mum  Cathleen Nesbitt  with whom he lives   Vic is a different breed of villain because he s gay   He seems to enjoy punching his lover  Wolfe Lissner  Ian McShane  both before and after bouts of sex    We see the slap but not the tickle   The bisexual Wolfe pimps his girlfriend  Venetia  Fiona Lewis  to get leverage with the influential  such as an MP  Donald Sinden  whom he will blackmail to try to protect Vic   Things begin to go wrong when Vic forces two noncombatants  Joss Ackland and T  P  McKenna  to take part in an elaborate robbery  with disastrous results   Vic thinks he s invincible  and it takes a while before he learns otherwise Villain is the most intense film written by the prolific team of Dick Clement and Ian Le Frenais  whose credits usually involve lighter fare such as The Jokers and The Commitments   Their script displays an understanding of the complex hierarchy within criminal gangs and a feel for the way villains talk   The direction by first timer Michael Tuchner is serviceable  with the robbery sequence  well edited by Ralph Sheldon  standing out from the rest of the film  At the time of the release of Villain  I dreaded seeing McShane in anything because of his work in If It s Tuesday  It Must Be Belgium and Pussycat  Pussycat  I Love You  the latter being one of the worst films ever made   His Wolfe is sleazy and manipulative  but McShane keeps giving him hints of humanity and a sense of playfulness  which he would later exploit in Lovejoy  four of whose episodes were written by Clement and Le Frenais Nesbitt plays Burton s mother for the second time  following Staircase two years earlier   She seems elderly and fragile as Cary Grant s grandmother in An Affair to Remember but remarkably seems younger here 14 years later at 82   This is Nesbitt s first but not last brush with the vicious   She gives perhaps her best big screen performance as an unlikely drug addict four years later in French Connection II   Then there is Burton  who wasted much of his potential by appearing in mediocre  quick paycheck roles for much of his career  especially during the period following Villain  though I like his work in Exorcist II  The Heretic and The Medusa Touch   His Vic is notable even if it doesn t match his best work  Look Back in Anger  Becket  The Spy Who Came in from the Cold  Who s Afraid of Virginia Woolf   But it s a different performance than is usual for this great actor   Rather than rely as usual on his distinctive voice  he conveys Vic s thoughts primarily with his penetrating eyes   Note the wide range of emotions he silently displays as he looks at a witness who picks Vic out of a lineup  realizes Mum is dead  glares at the police presence at her funeral  dismisses Venetia when she invades his and Wolfe s love nest  and  finally  discovers his vulnerability at the end of the film   He s terrific  lifting Villain to a higher level   Random thoughts  Though Villain strives for realism  it fails miserably when a character is shot three times in the chest and stomach and falls forward   If Sam Peckinpah saw it  he probably fell on the floor laughing Tuchner worked mostly making forgettable TV movies   One exception is a surprisingly good The Hunchback of Notre Dame with a great cast  Anthony Hopkins  Lesley Ann Down  Derek Jacobi  David Suchet  John Gielgud Also see my review of Clement and Le Frenais  The Bank Job First seen  Auburn  AL   Also seen  TCM ,3.0,noir1946
30341,Villain,1971, You Ain t Seen Me  Right    The Summer Watchlist TrawlThe hoards of people interested in my review of a little seen British 1970s crime drama will no doubt be bloody shredded by the news that I can t remember much about this one as I watched it 4 days ago  Due to circumstances completely within my control  I haven t been able to review it until now  mainly because there s a lull in the Olympics But yeah  it was good this one  I m surprised it s so underseen actually because when I was younger I seem to remember this being spoken about a lot and getting reasonably regular outings on TV  Probably not the case these days  but that s a shame really because this is a bit better than merely a Krays aping London crime caper Richard Burton s versatility as an actor is something that has really only revealed itself to me in the last couple of years or so  during which time I have seen rather a lot of films with him in  Although his Cockney accent is alarmingly indeterminate  there s nothing to fault in the rest of his performance  especially when dealing with lover Ian McShane in a relationship that must have given the censors the screaming ab dabs back in 1971 Nigel Davenport s sarcastic but efficient cop is less cocksure and cynical than most you see in crime films from this time but it s a fine performance from an actor who  much like this film  is equally as under appreciated  Villain does have something of an American sheen to it and its finale is a bit dafter than it really had any need to be  but it s a very worthy film indeed ,3.5,🇵🇱 Steve G 🇵🇸
30341,Villain,1971, i don t think it s fair to give this a rating cuz i couldn t understand a wordddd these british men were saying,,nina
30341,Villain,1971, I really cannot go on living with the knowledge that a Richard Burton gay sex scene was filmed and exists in the world but was left on the cutting room floor  and THEN for the blu ray restoration  the copy i watched  the beginning of it was left in only for it to fade to black abruptly before anything really happened  I literally can t put my feelings into words like I am distraught,4.5,Chris 🍉
30341,Villain,1971, Vic Dakin  You know  if I looked at one of them  they d piss in their pants  Because I m Vic Dakin  Bob Matthews  Used to be  Vic Dakin  And who are you  What do  you  do  Keeping Britain clean on thirty quid a week  Respect  Respect  You don t know what it is  Unless you re Vic Dakin  Tell  im  someone  tell  im  There is a scene during a blag where they really struggle to get their hands on the loot where a suitcase is stolen and tripods explode out of the side of the case  Never seen anything like that before it was a real WTF moment  Richard Burton is Vic Dakin dodgy cockney accent and all who is an all around nasty piece of work except he loves his mother and is obsessed with his boyfriend  Wolf  Ian McShane  hard to imagine this character wasn t inspired by Ronnie Kray  McShane is a hustler with his fingers in all the pies when he s not manipulating women into prostitution so he can blackmail politicians he s doing his best to avoid Vic  Unfortunately for Wolf that is next to impossible  he takes a beating or two from Vic who looks down on his hustling lifestyle as being  low rent Other notable names in this gangster flick are Colin Welland and Nigel Davenport playing the two main coppers trying to take down Vic  Del Henney  Straw Dogs  with some quite frankly impressive sideburns plays one of Vic s muscle  Tony Selby plays Duncan whose job seems to be to look after Vic s mum   supplying her with an endless amount of jellied eels or was it cockles  I forget  The best part of the film is the robbery the gang carefully plans and attempts to carry out  Of course  these things never go according to plan no matter how much lemon juice the bad guys have at hand to squeeze into the face of their targets  Shit goes south with the aforementioned anti robbery device thing and the robbery in general really becoming a struggle resulting in an all out fight and a fantastic car chase  Utter chaos ensues  A movie I have heard about for years just never been that easy to find so glad I got to tick this off the list at long last  Not that I want to compare it to another film of this era but considering the subject matter people will obviously compare it to GET CARTER  It s no Get Carter but what is  Still  a great gangster film from that era that is never spoken about enough   Despite the dodgy accent  Burton is great in this not sure I agree with the critics at the time who branded his performance  over the top  The version I watched DID NOT have the much talked about sex scene between Burton and McShane which was a tad disappointing  Burton did give up his usual  1 million dollar fee and instead opted for a percentage of the profits of the film  It was a huge flop so this ended up being the end of his days as a bankable star  It was amusing reading that Elizabeth Taylor used to come to the set every day as she did not trust Burton with all those young actresses  Which was probably a smart move ,4.5,BeardofTsu
30341,Villain,1971, Stupid punters   telly all week  screw the wife Saturdays By the late 1960s  a lot of critics were shaking their heads in dismay and writing the obits for Richard Burton s career  He was  to their mind  a great actor who had simply squandered his talent on unwise choices  An actor whose best known role was not as they had hoped  the Shakespearean greats  but was instead that of Mr Elizabeth Taylor in the ongoing  glitzy and gaudy pantomime of their marriage  They were Brangelina  they were Kim and Kanye  they were Posh and Becks  They were all those and more  the celebrity power couple before the term had even been coined and  in that less celeb crazed time  Burton being so high profile meant just one thing to the critics   wasted potential   But the critics were wrong  Granted  Burton made some truly horrible decisions from the late 1960s and up until his untimely death in 1984  there were roles in populist fare that kept him from treading the boards where they felt his talent thrived and yes  he often sleepwalked through some of these appearances  but he was far from washed up  Because when Burton felt the material was worth it  he gave it his all and when he did  he was capable of turning in a fine performance that positively crackled upon the screen  The role of gangland kingpin Vic Dakin here  is just such a performance   a role so meaty he could truly get his teeth into and enjoy it with absolute relish  When we talk of classic British gangster movies  we talk of Get Carter  which Villain came hot on the heels of  and The Long Good Friday  films which benefit from two truly iconic gangster characters in Michael Caine s enforcer Jack Carter and Bob Hoskins  mob boss Harold Shand  These are characters which can stand comfortably alongside the greats from Hollywood  the home of the traditional gangster genre  with Caine as chillingly cobra eyed as a Bogart or Raft  and Hoskins as snarlingly feral as Edward G Robinson  It s a shame therefore that Villain isn t as well known and as celebrated as these two films  because in Burton s Dakin we perhaps have our own James Cagney  Just look at that final speech he has here  it s right up there  Seriously  by the time the credits roll you won t care that Burton couldn t really do a cockney accent  He is Vic Dakin  and that demands your respect Dakin is a gloriously complex and creepy monster  obviously inspired by the Kray twins  who had been convicted of murder the year prior to filming  though with a particular emphasis on the certifiable Ronnie  When we first meet him he suggests a girl makes a cup of tea whilst he busies himself slashing her boyfriend s face off  his vicious nature also spares room for a sneering contempt for the ordinary nine to fivers of society  see the quote at the top of this review  but at the same time this taciturn tough is utterly devoted to his dear old mum  who he treats like a mixture of royalty and precious bone china  taking her down to Brighton every weekend  feeding her whelks and then   as Nigel Davenport s detective remarks   drives home at 30mph to ensure she doesn t get hiccups   Well he can t be all that bad   Colin Welland  his junior partner  memorably suggests on hearing this detail  As with all our cinematic gangsters Dakin makes a fatal mistake that sees his power snatched away from him  Receiving a tip off from one of the clients of his lucrative protection racket  Dakin and his firm try their hand at armed robbery  with disastrous consequences  But this overreaching error isn t borne of some ambitious desire to expand his empire  Dakin s folly stems from the fact that he is starting to feel his  middle  age  and fears he is seen to be going soft in the eyes of Ian McShane s young chancer  Wolf  And going soft is the last thing he wants when it comes to Wolf  because he s in the middle of a rather tempestuous love affair with this Ortonesque bisexual younger man  Burton claimed he had no trouble pretending he fancied McShane  indeed he said he found it rather easy because he reminded him of Elizabeth Taylor  I always get envious watching Ian McShane films from the  70s because Burton was spot on  he was such a handsome fella  I wish I could look like him back then  Gritty and atmospheric  Villain is wonderfully evocative of  70s London with its crisp location shooting and its fashions of flares  roll neck sweaters and sideburns  Those long gone London streets are populated by a great number of character actors and familiar faces that offer up an instant nostalgia hit to any British viewer of a certain age  and they deliver bluntly authentic dialogue  shocking in its day I presume  that came from the pen of no less a writing partnership than Dick Clement and Ian La Frenais  better known for their comedies such as The Likely Lads  Porridge and Auf Wiedersehen Pet   Directed by first timer Michael Tuchner  this is an acutely observed piece with a great sense of place and character  It s a shame that Tuchner s potential never seemed to be achieved after this   he crossed the pond and back a few times to produce a series of TV movies and low budget offerings  some of them over here being good  the Play for Today Bar Mitzvah Boy  and reuniting with Clement and La Frenais to make the big screen spin off of The Likely Lads in  76  but most of them over there seem decidedly humdrum  Hart to Hart revivals and several movies of the week  along with some you simply struggle to categorise  Mr Quilp   a musical adaptation of Dickens  The Old Curiosity Shop  and the Smith and Jones vehicle Wilt  He did make the big screen adaptation of Alistair MacLean s Fear is the Key the year after this though  and that s on my to watch list In conclusion  whilst Villain isn t the British crime drama that deserves immediate reappraisal  that is of course Peter Yates  brilliant Great Train Robbery inspired 1967 film Robbery  it is nonetheless worth your time for a truly interesting lead performance by Burton and some really authentic progressive moves in the crime genre  the homosexual gangster  his seedy connections to parliament  the decline of old fashioned crime and uncompromising dialogue  But the downside is that its narrative is just too small fry compared to Get Carter and The Long Good Friday and that is why ultimately it remains in the shadows ,3.5,Mark Cunliffe 🇵🇸
30341,Villain,1971, 1971 In Review   May 3A razor wielding London thug  Richard Burton  robs a payroll with his gang  his pimp boyfriend  Ian McShane  has the alibi Villain is a classic example of the English gangster genre which stretches from Brighton Rock  through Get Garter and the Long Good Friday  to Lock  Stock etc  Writers Dick Clement and Ian La Frenais have fashioned a kind of East End version of White Heat with Burton in the mother fixated Jimmy Cagney role Burton gives us his Ronnie Kray impersonation and clearly relishes the sly dialogue of the script  The support includes notable turns from Nigel Davenport  Donald Sinden  and an hilarious Joss Ackland as a would be heavy with an upset tummy  The stand out though is a very young Ian McShane This has sadly seemed to have been lost to time which is a shame  admittedly it s no where near as good as the classics of the genre but is definitely worth watching for Richard Burtons performance alone ,3.5,Michael501 📺
30341,Villain,1971, The casting director of this film about East End gangsters was clearly telling a joke by having an Englishman  a Welshman and an Irishman as the top trio  The Englishman  Joss Ackland  gives a competent performance  knowing his accent won t be under scrutiny  The Irishman  T P McKenna  is given little to say so his ethnicity goes unobserved  The Welshman  Richard Burton  has such a mellifluous voice that the golden tones can t fail but break regularly through the Estuary  Luckily the chill in his eye and the air of don t you fucking dare that permeates his performance more than compensate for the lapses in Cockney Villain is an enjoyable if uninspired gangster tale with a bleeding edge of that new fangled early 70s nasty violence  It has salty dialogue courtesy of Dick Clement and Ian La Frenais  their sitcom roots showing through the witty banter between the bad boys  This type of banter would become an utter clich  over the decades but it must have seemed relatively fresh in 1971  Burton s gay  mother obsessed villain is a fascinating character  but his psychology is not probed deeply enough by the script  Ian McShane plays the rather reluctant apple of his eye  One joke about Burton choosing sweets because they re called Mixed Fruits is very 1971  But I forgive them since it actually made me chuckle Talking of mellifluous  or indeed fruity  tones  Donald Sinden gives a ripe performance as a sleazy and morally bent MP   plus ca change   while the female characters  with the exception of Cathleen Nesbitt as Burton s beloved Mum  are treated with disdain  But I never tire of seeing 1970s urban vistas   that grubby grime awakens something in me ,3.0,Fint
30341,Villain,1971, Richard Burton puts on his best gruff London accent as Vic Dakin  a Ronnie Kray  sans twin  type in this excellent  if seemingly forgotten  1971 British gangster film  A sort of gay  extended  very good episode of The Sweeney Really well written dialogue by Dick Clement and Ian La Frenais  best known for TV comedy classics The Likely Lads  Porridge  amp  Auf Wiedersehen  Pet  and great acting from Burton  Ian McShane and a host of well known British character actors  This was cited as the start of the decline in Burton s career  but I think he s great   and far more cinematic than many of his overly theatrical performances in films It s maybe not quite as good as  and maybe overshadowed by  Get Carter released the same year  but still a great example of its genre I just wish they d left in the Burton McShane sex scene ,4.0,williamfaeleith
30341,Villain,1971, This had some decent scenes and was worth watching overall ,3.0,Mos Co
30341,Villain,1971, Richard Burton is a hard ass gangster  Sadistic  unforgivable  pure psycho  It s definitely a character study  A cold  hard one given the times  The beginning of the 70s  I guess everyone hardened during those times  Burton is putting down a crew for a fat robbery  Meanwhile the cops are snapping at his fanny  Brilliantly written and directed with fierce energy  This is a groundbreaker in terms of sex and violence  Trust me  A brutal masterpiece ,5.0,Waldo
30341,Villain,1971, 70s Crime MonthVic Dakin and his gang have a nice little wages job dropped into their laps   70 000 just begging to be snatched up while being delivered to a factory  It s about out of their normal line of business but it s a simple enough job Quite how he normally makes his living isn t clear  But what is clear is that if you double cross him or don t come up with the goods he s going to slice you up  if you re lucky Vic  Richard Burton  is a complicated chap  he s good to his dear old mum who he still lives with  taking her out for trips to the seaside and bringing her mugs of tea in bed  But on the other hand he s quick to punish those who incur his displeasure  even Wolf  Ian McShane  who as well as being affiliated to the gang also turns out to be Vic s lover  Which comes as a bit of a surprise to his girlfriend  who s so smitten with him that she doesn t mind being pimped out to the likes of Government minister Donald Sinden who later on is subjected to a bit of blackmail The robbery  doesn t go quite as planned  the victims put up a bit more of a fight than expected and in a scene which is echoed throughout the film  the use of excessive force is employed with great gusto as cars are rammed to the point of destruction and the men transporting the cash get the shit beaten out of them In short these guys do not fuck about and neither do the cops in the form of Nigel Davenport and Colin Welland who are quite happy to set up one of the gang in order to get their man and have no consideration or indeed concern for the possible consequences This is a cavalcade of leather jackets  driving gloves  flowing locks of shiny hair  mostly men s  and great early 70s British motors  OK  so maybe they aren t necessarily classics  but they are vastly superior to the shitty vehicles that factories in Birmingham were going to spew out in the next few years  Here were have Vic driving around in his Rover 3 5 Litre Coupe and Wolf s girlfriend has a Mk 1 Capri while the cops have to make do with an Escort  And of course no 70s robbery would be complete without a Jag  in this case an S Type which takes such battering that it has to undergo some ad hoc repairs before it can get on it s way as they escape the scene And of course all the crooks have to talk like they ve just stepped out of a Guy Ritchie movie  Except of course that actually everyone in a Guy Ritchie movie talks like they ve just stepped out of Villain It is clear to me now that Ritchie is not fit to lick the boots which Burton so readily and viciously puts into those who displease him  A classic of British Gangsterism ,4.0,Paul D
30341,Villain,1971, Villain is a nasty piece of work   Released the same year as the superior Get Carter  it demonstrates that the Brits were very willing to embrace the new freedoms regarding sex and  primarily  violence   Generally considered a minor UK crime film  it deserves more attention  mainly for Richard Burton s performance Vic Dakin  Burton  is a London crime boss who rules through intimidation   Everyone he comes into contact with is afraid of him  except for a police inspector  Nigel Davenport  and Vic s elderly mum  Cathleen Nesbitt  with whom he lives   Vic is a different breed of villain because he s gay   He seems to enjoy punching his lover  Wolfe Lissner  Ian McShane  both before and after bouts of sex    We see the slap but not the tickle   The bisexual Wolfe pimps his girlfriend  Venetia  Fiona Lewis  to get leverage with the influential  such as an MP  Donald Sinden  whom he will blackmail to try to protect Vic   Things begin to go wrong when Vic forces two noncombatants  Joss Ackland and T  P  McKenna  to take part in an elaborate robbery  with disastrous results   Vic thinks he s invincible  and it takes a while before he learns otherwise Villain is the most intense film written by the prolific team of Dick Clement and Ian Le Frenais  whose credits usually involve lighter fare such as The Jokers and The Commitments   Their script displays an understanding of the complex hierarchy within criminal gangs and a feel for the way villains talk   The direction by first timer Michael Tuchner is serviceable  with the robbery sequence  well edited by Ralph Sheldon  standing out from the rest of the film  At the time of the release of Villain  I dreaded seeing McShane in anything because of his work in If It s Tuesday  It Must Be Belgium and Pussycat  Pussycat  I Love You  the latter being one of the worst films ever made   His Wolfe is sleazy and manipulative  but McShane keeps giving him hints of humanity and a sense of playfulness  which he would later exploit in Lovejoy  four of whose episodes were written by Clement and Le Frenais Nesbitt plays Burton s mother for the second time  following Staircase two years earlier   She seems elderly and fragile as Cary Grant s grandmother in An Affair to Remember but remarkably seems younger here 14 years later at 82   This is Nesbitt s first but not last brush with the vicious   She gives perhaps her best big screen performance as an unlikely drug addict four years later in French Connection II   Then there is Burton  who wasted much of his potential by appearing in mediocre  quick paycheck roles for much of his career  especially during the period following Villain  though I like his work in Exorcist II  The Heretic and The Medusa Touch   His Vic is notable even if it doesn t match his best work  Look Back in Anger  Becket  The Spy Who Came in from the Cold  Who s Afraid of Virginia Woolf   But it s a different performance than is usual for this great actor   Rather than rely as usual on his distinctive voice  he conveys Vic s thoughts primarily with his penetrating eyes   Note the wide range of emotions he silently displays as he looks at a witness who picks Vic out of a lineup  realizes Mum is dead  glares at the police presence at her funeral  dismisses Venetia when she invades his and Wolfe s love nest  and  finally  discovers his vulnerability at the end of the film   He s terrific  lifting Villain to a higher level   Random thoughts  Though Villain strives for realism  it fails miserably when a character is shot three times in the chest and stomach and falls forward   If Sam Peckinpah saw it  he probably fell on the floor laughing Tuchner worked mostly making forgettable TV movies   One exception is a surprisingly good The Hunchback of Notre Dame with a great cast  Anthony Hopkins  Lesley Ann Down  Derek Jacobi  David Suchet  John Gielgud Also see my review of Clement and Le Frenais  The Bank Job First seen  Auburn  AL   Also seen  TCM ,3.0,noir1946
